fid,DN,Area
99769,"1",84.573
99770,"1",338.292
99771,"1",1691.459
99772,"1",507.438
99773,"1",1776.033
99774,"1",253.719
99775,"1",1437.741
99776,"1",84.573
99777,"1",84.573
99778,"1",169.146
99779,"1",169.146
99780,"1",338.292
99781,"1",84.573
99782,"1",84.573
99783,"1",84.573
99784,"1",84.573
99785,"1",84.573
99786,"1",169.146
99787,"1",84.573
99788,"1",84.573
99789,"1",20974.071
99790,"1",139375.712
99791,"1",494741.895
99792,"1",12685.950
99793,"1",1099.450
99794,"1",845.731
99795,"1",3974.933
99796,"1",592.012
99797,"1",2790.912
99798,"1",676.585
99799,"1",1014.878
99800,"1",84.573
99801,"1",338.292
99802,"1",84.573
99803,"1",84.573
99804,"1",9979.622
99805,"1",592.012
99806,"1",169.146
99807,"1",592.012
99808,"1",169.146
99809,"1",253.720
99810,"1",84.573
99811,"1",1353.171
99812,"1",507.439
99813,"1",338.293
99814,"1",84.573
99815,"1",338.293
99816,"1",84.573
99817,"1",253.720
99818,"1",592.013
99819,"1",84.573
99820,"1",84.573
99821,"1",9218.469
99822,"1",10233.360
99823,"1",1522.317
99824,"1",2368.051
99825,"1",2368.052
99826,"1",11924.817
99827,"1",592.013
99828,"1",2198.904
99829,"1",338.293
99830,"1",169.147
99831,"1",338.293
99832,"1",338.293
99833,"1",84.573
99834,"1",507.440
99835,"1",338.293
99836,"1",84.573
99837,"1",84.573
99838,"1",84.573
99839,"1",761.160
99840,"1",169.147
99841,"1",84.573
99842,"1",338.293
99843,"1",338.293
99844,"1",169.147
99845,"1",338.293
99846,"1",6596.716
99847,"1",1860.613
99848,"1",507.440
99849,"1",2790.923
99850,"1",12347.695
99851,"1",1268.601
99852,"1",15476.928
99853,"1",338.294
99854,"1",169.147
99855,"1",930.308
99856,"1",1184.027
99857,"1",592.014
99858,"1",1099.455
99859,"1",1606.892
99860,"1",84.573
99861,"1",84.573
99862,"1",338.294
99863,"1",422.867
99864,"1",169.147
99865,"1",169.147
99866,"1",2744343.092
99867,"1",14546.598
99868,"1",78906.794
99869,"1",4820.687
99870,"1",3636.659
99871,"1",15392.343
99872,"1",2368.058
99873,"1",38311.792
99874,"1",4820.690
99875,"1",845.735
99876,"1",507.441
99877,"1",338.294
99878,"1",338.294
99879,"1",338.294
99880,"1",1353.176
99881,"1",2368.058
99882,"1",338.294
99883,"1",507.441
99884,"1",169.147
99885,"1",422.868
99886,"1",507.441
99887,"1",11840.288
99888,"1",253.721
99889,"1",422.868
99890,"1",761.162
99891,"1",592.015
99892,"1",84.574
99893,"1",338.294
99894,"1",338.295
99895,"1",338.294
99896,"1",84.574
99897,"1",169.147
99898,"1",84.574
99899,"1",592.016
99900,"1",845.737
99901,"1",84.574
99902,"1",84.574
99903,"1",84.574
99904,"1",13954.628
99905,"1",507.442
99906,"1",103940.489
99907,"1",2790.931
99908,"1",1522.326
99909,"1",338.295
99910,"1",5920.150
99911,"1",3129.229
99912,"1",2198.914
99913,"1",169.147
99914,"1",507.442
99915,"1",169.147
99916,"1",507.443
99917,"1",84.574
99918,"1",338.295
99919,"1",84.574
99920,"1",84.574
99921,"1",338.295
99922,"1",2706.362
99923,"1",17506.732
99924,"1",84.574
99925,"1",338.295
99926,"1",253.721
99927,"1",84.574
99928,"1",338.295
99929,"1",253.721
99930,"1",338.295
99931,"1",169.148
99932,"1",845.738
99933,"1",2198.918
99934,"1",1776.050
99935,"1",2114.346
99936,"1",507.443
99937,"1",761.164
99938,"1",49137.280
99939,"1",84.574
99940,"1",84.574
99941,"1",169.148
99942,"1",169.148
99943,"1",338.295
99944,"1",84.574
99945,"1",84.574
99946,"1",338.295
99947,"1",5666.443
99948,"1",592.017
99949,"1",253.721
99950,"1",338.295
99951,"1",507.443
99952,"1",1776.051
99953,"1",253.722
99954,"1",169.148
99955,"1",16322.734
99956,"1",338.296
99957,"1",338.296
99958,"1",592.017
99959,"1",84.574
99960,"1",3552.101
99961,"1",338.296
99962,"1",507.444
99963,"1",1014.887
99964,"1",84.574
99965,"1",592.017
99966,"1",422.870
99967,"1",169.148
99968,"1",169.148
99969,"1",1606.903
99970,"1",3890.399
99971,"1",3805.827
99972,"1",1014.887
99973,"1",1014.888
99974,"1",5666.446
99975,"1",2368.071
99976,"1",29008.828
99977,"1",338.296
99978,"1",1860.629
99979,"1",3382.961
99980,"1",1099.461
99981,"1",84.574
99982,"1",592.018
99983,"1",338.296
99984,"1",422.870
99985,"1",18014.226
99986,"1",84.574
99987,"1",84.574
99988,"1",84.574
99989,"1",338.296
99990,"1",338.296
99991,"1",338.296
99992,"1",338.296
99993,"1",338.296
99994,"1",338.296
99995,"1",338.296
99996,"1",169.148
99997,"1",507.444
99998,"1",253.722
99999,"1",10994.604
100000,"1",10740.895
100001,"1",24526.455
100002,"1",1606.907
100003,"1",1691.481
100004,"1",1014.890
100005,"1",84.574
100006,"1",169.148
100007,"1",422.871
100008,"1",84.574
100009,"1",84.574
100010,"1",84.574
100011,"1",169.148
100012,"1",845.742
100013,"1",84.574
100014,"1",84.574
100015,"1",1353.187
100016,"1",592.019
100017,"1",253.723
100018,"1",761.168
100019,"1",1014.890
100020,"1",84.574
100021,"1",12939.827
100022,"1",15223.342
100023,"1",12009.527
100024,"1",63007.654
100025,"1",3890.412
100026,"1",1268.613
100027,"1",39918.982
100028,"1",169.148
100029,"1",13193.581
100030,"1",253.723
100031,"1",84.574
100032,"1",84.574
100033,"1",1437.762
100034,"1",84.574
100035,"1",84.574
100036,"1",84.574
100037,"1",2706.375
100038,"1",84.574
100039,"1",1776.060
100040,"1",169.149
100041,"1",169.149
100042,"1",84.574
100043,"1",84.574
100044,"1",84.574
100045,"1",84.574
100046,"1",338.297
100047,"1",1606.912
100048,"1",845.743
100049,"1",422.872
100050,"1",46431.177
100051,"1",338.297
100052,"1",169.149
100053,"1",338.297
100054,"1",84.574
100055,"1",338.297
100056,"1",84.574
100057,"1",507.446
100058,"1",84.574
100059,"1",28755.175
100060,"1",5074.459
100061,"1",3805.845
100062,"1",1184.041
100063,"1",4059.570
100064,"1",507.446
100065,"1",1691.488
100066,"1",8626.579
100067,"1",338.297
100068,"1",338.298
100069,"1",1014.892
100070,"1",253.723
100071,"1",169.149
100072,"1",1268.617
100073,"1",338.298
100074,"1",845.744
100075,"1",253.723
100076,"1",169.149
100077,"1",84.574
100078,"1",845.744
100079,"1",84.574
100080,"1",338.298
100081,"1",84.574
100082,"1",592.021
100083,"1",169.149
100084,"1",4989.891
100085,"1",169.149
100086,"1",507.447
100087,"1",84.575
100088,"1",17676.022
100089,"1",84.575
100090,"1",169.149
100091,"1",84.575
100092,"1",1437.765
100093,"1",1353.193
100094,"1",2790.959
100095,"1",338.298
100096,"1",169.149
100097,"1",422.873
100098,"1",169.149
100099,"1",189106.537
100100,"1",338.298
100101,"1",169.149
100102,"1",3382.982
100103,"1",930.320
100104,"1",37720.197
100105,"1",11417.533
100106,"1",3213.834
100107,"1",6512.241
100108,"1",13531.920
100109,"1",1945.216
100110,"1",592.022
100111,"1",7442.563
100112,"1",1606.917
100113,"1",7442.559
100114,"1",84.575
100115,"1",84.575
100116,"1",4228.730
100117,"1",84.575
100118,"1",11586.719
100119,"1",84.575
100120,"1",21228.240
100121,"1",84.575
100122,"1",338.299
100123,"1",338.299
100124,"1",169.149
100125,"1",1099.471
100126,"1",4397.886
100127,"1",8964.908
100128,"1",84.575
100129,"1",84.575
100130,"1",422.874
100131,"1",338.299
100132,"1",592.023
100133,"1",84.575
100134,"1",84.575
100135,"1",169.150
100136,"1",253.724
100137,"1",84.575
100138,"1",338.299
100139,"1",338.299
100140,"1",338.299
100141,"1",422.874
100142,"1",82882.667
100143,"1",12770.777
100144,"1",12263.336
100145,"1",71380.540
100146,"1",20805.327
100147,"1",2452.669
100148,"1",9218.656
100149,"1",9726.091
100150,"1",3298.413
100151,"1",5074.484
100152,"1",2960.118
100153,"1",2621.820
100154,"1",9979.827
100155,"1",169.150
100156,"1",253.724
100157,"1",507.449
100158,"1",761.173
100159,"1",761.173
100160,"1",507.449
100161,"1",338.299
100162,"1",2621.816
100163,"1",84.575
100164,"1",84.575
100165,"1",84.575
100166,"1",338.299
100167,"1",253.725
100168,"1",845.749
100169,"1",4397.892
100170,"1",84.575
100171,"1",84.575
100172,"1",84.575
100173,"1",253.725
100174,"1",84.575
100175,"1",84.575
100176,"1",338.300
100177,"1",338.300
100178,"1",84.575
100179,"1",845.749
100180,"1",422.875
100181,"1",338.300
100182,"1",338.300
100183,"1",1353.198
100184,"1",84.575
100185,"1",84.575
100186,"1",84.575
100187,"1",18775.593
100188,"1",2875.548
100189,"1",592.025
100190,"1",2368.098
100191,"1",2537.248
100192,"1",845.749
100193,"1",338.300
100194,"1",3552.148
100195,"1",169.150
100196,"1",338.300
100197,"1",338.300
100198,"1",6765.997
100199,"1",676.599
100200,"1",338.300
100201,"1",422.875
100202,"1",169.150
100203,"1",253.725
100204,"1",2537.250
100205,"1",84.575
100206,"1",338.300
100207,"1",84.575
100208,"1",7865.469
100209,"1",422.875
100210,"1",338.300
100211,"1",338.300
100212,"1",253.725
100213,"1",169.150
100214,"1",84.575
100215,"1",3805.874
100216,"1",84.575
100217,"1",169.150
100218,"1",84.575
100219,"1",1099.476
100220,"1",8288.366
100221,"1",4397.901
100222,"1",592.026
100223,"1",784250.422
100224,"1",338.300
100225,"1",1437.777
100226,"1",422.876
100227,"1",338.300
100228,"1",2452.679
100229,"1",84.575
100230,"1",84.575
100231,"1",253.726
100232,"1",4228.757
100233,"1",30277.834
100234,"1",18521.943
100235,"1",3383.007
100236,"1",3636.734
100237,"1",2368.106
100238,"1",2198.957
100239,"1",592.027
100240,"1",2198.955
100241,"1",422.876
100242,"1",84.575
100243,"1",84.575
100244,"1",84.575
100245,"1",13616.603
100246,"1",253.726
100247,"1",169.151
100248,"1",84.575
100249,"1",55650.164
100250,"1",84.575
100251,"1",253.726
100252,"1",84.575
100253,"1",84.575
100254,"1",253.726
100255,"1",10487.333
100256,"1",14208.638
100257,"1",1268.631
100258,"1",845.754
100259,"1",1522.358
100260,"1",338.302
100261,"1",3467.592
100262,"1",338.302
100263,"1",84.575
100264,"1",84.575
100265,"1",84.575
100266,"1",676.604
100267,"1",169.151
100268,"1",169.151
100269,"1",84.575
100270,"1",11502.263
100271,"1",676.604
100272,"1",845.755
100273,"1",3890.475
100274,"1",169.151
100275,"1",84.576
100276,"1",3467.596
100277,"1",84.576
100278,"1",592.029
100279,"1",84.576
100280,"1",422.878
100281,"1",84.576
100282,"1",84.576
100283,"1",57172.851
100284,"1",36959.315
100285,"1",9979.919
100286,"1",31039.212
100287,"1",1099.483
100288,"1",7527.228
100289,"1",3129.300
100290,"1",61824.632
100291,"1",13616.669
100292,"1",338.303
100293,"1",845.757
100294,"1",845.757
100295,"1",338.303
100296,"1",169.151
100297,"1",169.151
100298,"1",8711.294
100299,"1",422.878
100300,"1",2537.271
100301,"1",84.576
100302,"1",676.606
100303,"1",84.576
100304,"1",169.151
100305,"1",84.576
100306,"1",84.576
100307,"1",845.758
100308,"1",84.576
100309,"1",84.576
100310,"1",226915.382
100311,"1",6174.028
100312,"1",10487.380
100313,"1",3467.607
100314,"1",845.758
100315,"1",161200.521
100316,"1",1184.061
100317,"1",169.152
100318,"1",592.031
100319,"1",253.728
100320,"1",338.303
100321,"1",338.303
100322,"1",84.576
100323,"1",2029.821
100324,"1",84.576
100325,"1",84.576
100326,"1",507.455
100327,"1",7019.794
100328,"1",53367.116
100329,"1",23850.346
100330,"1",2706.429
100331,"1",2114.397
100332,"1",2114.397
100333,"1",338.304
100334,"1",1268.640
100335,"1",100983.029
100336,"1",338.304
100337,"1",84.576
100338,"1",253.728
100339,"1",422.880
100340,"1",592.032
100341,"1",169.152
100342,"1",18099.219
100343,"1",422.880
100344,"1",338.304
100345,"1",1099.488
100346,"1",169.152
100347,"1",253.728
100348,"1",84.576
100349,"1",84.576
100350,"1",676.608
100351,"1",338.304
100352,"1",169.152
100353,"1",2706.432
100354,"1",169.152
100355,"1",1353.217
100356,"1",676.609
100357,"1",845.761
100358,"1",84.576
100359,"1",84.576
100360,"1",11248.604
100361,"1",930.338
100362,"1",84.576
100363,"1",84.576
100364,"1",507.457
100365,"1",29094.038
100366,"1",84.576
100367,"1",1776.099
100368,"1",676.609
100369,"1",1606.948
100370,"1",338.305
100371,"1",338.305
100372,"1",1014.914
100373,"1",253.729
100374,"1",169.152
100375,"1",169.152
100376,"1",507.457
100377,"1",84.576
100378,"1",253.729
100379,"1",6004.913
100380,"1",18099.265
100381,"1",4059.655
100382,"1",154350.238
100383,"1",7188.983
100384,"1",4144.234
100385,"1",4228.811
100386,"1",3213.898
100387,"1",592.034
100388,"1",84.576
100389,"1",253.729
100390,"1",253.729
100391,"1",338.305
100392,"1",10825.749
100393,"1",507.458
100394,"1",84.576
100395,"1",84.576
100396,"1",84.576
100397,"1",169.153
100398,"1",338.305
100399,"1",845.763
100400,"1",422.882
100401,"1",18860.480
100402,"1",84.576
100403,"1",592.034
100404,"1",676.611
100405,"1",422.882
100406,"1",507.458
100407,"1",84.576
100408,"1",13447.615
100409,"1",3298.477
100410,"1",2537.288
100411,"1",84.576
100412,"1",338.306
100413,"1",39158.776
100414,"1",84.576
100415,"1",338.306
100416,"1",169.153
100417,"1",253.729
100418,"1",22920.144
100419,"1",84.576
100420,"1",169.153
100421,"1",1606.953
100422,"1",84.576
100423,"1",422.882
100424,"1",14970.006
100425,"1",2960.175
100426,"1",169.153
100427,"1",3383.055
100428,"1",84.576
100429,"1",169.153
100430,"1",422.882
100431,"1",169.153
100432,"1",422.882
100433,"1",2114.411
100434,"1",7781.029
100435,"1",5835.776
100436,"1",44487.110
100437,"1",3467.633
100438,"1",3636.786
100439,"1",4820.858
100440,"1",338.306
100441,"1",761.189
100442,"1",592.036
100443,"1",507.459
100444,"1",592.036
100445,"1",169.153
100446,"1",84.577
100447,"1",1522.377
100448,"1",1014.919
100449,"1",676.612
100450,"1",4397.976
100451,"1",1691.531
100452,"1",42964.754
100453,"1",338.306
100454,"1",338.306
100455,"1",84.577
100456,"1",338.306
100457,"1",84.577
100458,"1",1776.107
100459,"1",253.730
100460,"1",169.153
100461,"1",1184.073
100462,"1",84.577
100463,"1",592.036
100464,"1",338.307
100465,"1",84.577
100466,"1",996289.188
100467,"1",4820.866
100468,"1",4651.715
100469,"1",12094.429
100470,"1",8626.813
100471,"1",2537.301
100472,"1",169.153
100473,"1",338.307
100474,"1",761.191
100475,"1",253.730
100476,"1",1437.804
100477,"1",169.153
100478,"1",84.577
100479,"1",9895.478
100480,"1",15308.372
100481,"1",3636.799
100482,"1",3890.528
100483,"1",7950.211
100484,"1",845.768
100485,"1",338.307
100486,"1",84.577
100487,"1",338.307
100488,"1",84.577
100489,"1",338.307
100490,"1",22074.513
100491,"1",253.730
100492,"1",169.154
100493,"1",253.731
100494,"1",169.154
100495,"1",507.461
100496,"1",84.577
100497,"1",84.577
100498,"1",422.884
100499,"1",84.577
100500,"1",507.461
100501,"1",169.154
100502,"1",338.308
100503,"1",84.577
100504,"1",338.308
100505,"1",84.577
100506,"1",84.577
100507,"1",277724005.000
100508,"1",71974.716
100509,"1",11417.865
100510,"1",897852.781
100511,"1",4820.885
100512,"1",5920.379
100513,"1",676.616
100514,"1",5159.190
100515,"1",592.039
100516,"1",84.577
100517,"1",169.154
100518,"1",1268.654
100519,"1",1606.962
100520,"1",2114.424
100521,"1",84.577
100522,"1",84.577
100523,"1",845.770
100524,"1",84.577
100525,"1",4567.158
100526,"1",338.308
100527,"1",507.462
100528,"1",338.308
100529,"1",169.154
100530,"1",84.577
100531,"1",1014.924
100532,"1",253.731
100533,"1",84.577
100534,"1",84.577
100535,"1",84830.082
100536,"1",5328.355
100537,"1",12179.077
100538,"1",1268.656
100539,"1",507.463
100540,"1",1099.503
100541,"1",676.617
100542,"1",2029.850
100543,"1",592.040
100544,"1",4567.162
100545,"1",84.577
100546,"1",84.577
100547,"1",84.577
100548,"1",2283.583
100549,"1",84.577
100550,"1",422.886
100551,"1",2283.583
100552,"1",169.154
100553,"1",169.154
100554,"1",338.309
100555,"1",84.577
100556,"1",169.154
100557,"1",169.154
100558,"1",84.577
100559,"1",253.732
100560,"1",13955.207
100561,"1",13701.493
100562,"1",2621.891
100563,"1",59204.027
100564,"1",10741.302
100565,"1",845.772
100566,"1",169.154
100567,"1",53451.303
100568,"1",676.618
100569,"1",338.309
100570,"1",5751.253
100571,"1",592.041
100572,"1",338.309
100573,"1",84.577
100574,"1",169.154
100575,"1",338.309
100576,"1",507.464
100577,"1",169.155
100578,"1",169.155
100579,"1",592.041
100580,"1",84.577
100581,"1",169.155
100582,"1",84.577
100583,"1",169.155
100584,"1",253.732
100585,"1",20636.819
100586,"1",2960.204
100587,"1",12094.561
100588,"1",1014.928
100589,"1",6681.619
100590,"1",592.042
100591,"1",761.197
100592,"1",338.310
100593,"1",4144.285
100594,"1",422.887
100595,"1",1099.505
100596,"1",75188.914
100597,"1",1184.084
100598,"1",84.577
100599,"1",1353.239
100600,"1",338.310
100601,"1",169.155
100602,"1",84.577
100603,"1",56666.598
100604,"1",169.155
100605,"1",169.155
100606,"1",17930.388
100607,"1",338.310
100608,"1",84.577
100609,"1",52522.164
100610,"1",142343.067
100611,"1",2537.324
100612,"1",4651.765
100613,"1",1945.282
100614,"1",592.043
100615,"1",253.733
100616,"1",761.198
100617,"1",592.043
100618,"1",507.465
100619,"1",676.620
100620,"1",338.310
100621,"1",507.465
100622,"1",592.043
100623,"1",169.155
100624,"1",761.198
100625,"1",84.578
100626,"1",845.776
100627,"1",84.578
100628,"1",592.043
100629,"1",84.578
100630,"1",723885.950
100631,"1",157566.118
100632,"1",4905.502
100633,"1",1945.285
100634,"1",1268.664
100635,"1",51930.540
100636,"1",422.888
100637,"1",761.199
100638,"1",338.311
100639,"1",169.155
100640,"1",84.578
100641,"1",84.578
100642,"1",114433.173
100643,"1",23005.053
100644,"1",253.733
100645,"1",84.578
100646,"1",338.311
100647,"1",169.156
100648,"1",169.156
100649,"1",128895.249
100650,"1",32646.928
100651,"1",11502.564
100652,"1",6174.179
100653,"1",3298.534
100654,"1",1437.823
100655,"1",338.311
100656,"1",592.045
100657,"1",1184.090
100658,"1",1014.934
100659,"1",1184.089
100660,"1",84.578
100661,"1",676.622
100662,"1",11164.259
100663,"1",422.889
100664,"1",4228.893
100665,"1",84.578
100666,"1",84.578
100667,"1",84.578
100668,"1",422.890
100669,"1",19875.781
100670,"1",6174.185
100671,"1",5582.139
100672,"1",1268.669
100673,"1",169.156
100674,"1",253.734
100675,"1",2283.605
100676,"1",592.046
100677,"1",84.578
100678,"1",507.468
100679,"1",84.578
100680,"1",1268.670
100681,"1",253.734
100682,"1",84.578
100683,"1",92612.501
100684,"1",11248.873
100685,"1",4144.326
100686,"1",4905.527
100687,"1",7189.129
100688,"1",507.468
100689,"1",2368.184
100690,"1",6005.037
100691,"1",84.578
100692,"1",84.578
100693,"1",845.781
100694,"1",13447.874
100695,"1",1606.984
100696,"1",169.156
100697,"1",84.578
100698,"1",169.156
100699,"1",84.578
100700,"1",1014.938
100701,"1",169.156
100702,"1",84.578
100703,"1",12517.559
100704,"1",164926.550
100705,"1",7442.888
100706,"1",253.735
100707,"1",518234598.300
100708,"1",84.578
100709,"1",169.157
100710,"1",253.735
100711,"1",1860.723
100712,"1",253.735
100713,"1",84.578
100714,"1",338.313
100715,"1",4651.805
100716,"1",169.157
100717,"1",930.362
